date,year,month,weekday,is_weekend,season,demand_gwh_daily,demand_low_gwh_daily(5%),demand_high_gwh_daily(7%),demand_gwh,demand_low_gwh(5%),demand_high_gwh(7%),gdp_current_usd_billion,population_total,temp_c_synthetic,rainfall_mm_synthetic,humidity_pct_synthetic,lat,lon,country,aggregation
6/30/2022,2022,6,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.03,3.21,64,-0.023559,37.906193,Kenya,national
7/1/2022,2022,7,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.16,0.36,75.8,-0.023559,37.906193,Kenya,national
7/2/2022,2022,7,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,19.34,2.25,72.6,-0.023559,37.906193,Kenya,national
7/3/2022,2022,7,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,23.78,2.29,65,-0.023559,37.906193,Kenya,national
7/4/2022,2022,7,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.47,3.92,65,-0.023559,37.906193,Kenya,national
7/5/2022,2022,7,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.53,1.73,60.9,-0.023559,37.906193,Kenya,national
7/6/2022,2022,7,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.61,2.39,61.5,-0.023559,37.906193,Kenya,national
7/7/2022,2022,7,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.87,1.01,63.4,-0.023559,37.906193,Kenya,national
7/8/2022,2022,7,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.58,2.51,74.4,-0.023559,37.906193,Kenya,national
7/9/2022,2022,7,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,20.85,2.48,62,-0.023559,37.906193,Kenya,national
7/10/2022,2022,7,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,19.86,1.23,69,-0.023559,37.906193,Kenya,national
7/11/2022,2022,7,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.31,1.46,68.1,-0.023559,37.906193,Kenya,national
7/12/2022,2022,7,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,24.62,1.96,67.9,-0.023559,37.906193,Kenya,national
7/13/2022,2022,7,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.09,2.7,63.1,-0.023559,37.906193,Kenya,national
7/14/2022,2022,7,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.66,0.6,70.2,-0.023559,37.906193,Kenya,national
7/15/2022,2022,7,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.02,3.07,66.2,-0.023559,37.906193,Kenya,national
7/16/2022,2022,7,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,18.89,1.59,65.8,-0.023559,37.906193,Kenya,national
7/17/2022,2022,7,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,25.58,4.3,61.8,-0.023559,37.906193,Kenya,national
7/18/2022,2022,7,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,18.95,3.77,50.1,-0.023559,37.906193,Kenya,national
7/19/2022,2022,7,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.96,1.51,70.2,-0.023559,37.906193,Kenya,national
7/20/2022,2022,7,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.09,1.24,70.4,-0.023559,37.906193,Kenya,national
7/21/2022,2022,7,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.1,4.98,61.6,-0.023559,37.906193,Kenya,national
7/22/2022,2022,7,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.6,2.76,63.9,-0.023559,37.906193,Kenya,national
7/23/2022,2022,7,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,23.99,2.68,67.1,-0.023559,37.906193,Kenya,national
7/24/2022,2022,7,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,22.94,1.48,58.4,-0.023559,37.906193,Kenya,national
7/25/2022,2022,7,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.52,1.84,70.1,-0.023559,37.906193,Kenya,national
7/26/2022,2022,7,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.9,2.97,70.1,-0.023559,37.906193,Kenya,national
7/27/2022,2022,7,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.32,2.74,71.1,-0.023559,37.906193,Kenya,national
7/28/2022,2022,7,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.67,0.99,71.6,-0.023559,37.906193,Kenya,national
7/29/2022,2022,7,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.75,3.5,51.9,-0.023559,37.906193,Kenya,national
7/30/2022,2022,7,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,23.26,2.37,68.8,-0.023559,37.906193,Kenya,national
7/31/2022,2022,7,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,20.12,0.84,62.1,-0.023559,37.906193,Kenya,national
8/1/2022,2022,8,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.58,3.2,72.9,-0.023559,37.906193,Kenya,national
8/2/2022,2022,8,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.99,1.78,72.5,-0.023559,37.906193,Kenya,national
8/3/2022,2022,8,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.82,2.95,70.9,-0.023559,37.906193,Kenya,national
8/4/2022,2022,8,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.73,1.33,64.6,-0.023559,37.906193,Kenya,national
8/5/2022,2022,8,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,25.39,2.44,84.7,-0.023559,37.906193,Kenya,national
8/6/2022,2022,8,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,23.92,0.03,64.8,-0.023559,37.906193,Kenya,national
8/7/2022,2022,8,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,20.97,2.45,57.9,-0.023559,37.906193,Kenya,national
8/8/2022,2022,8,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.4,0.15,72,-0.023559,37.906193,Kenya,national
8/9/2022,2022,8,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.09,2.2,55.1,-0.023559,37.906193,Kenya,national
8/10/2022,2022,8,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.75,0,78.6,-0.023559,37.906193,Kenya,national
8/11/2022,2022,8,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.18,1.92,72.3,-0.023559,37.906193,Kenya,national
8/12/2022,2022,8,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,17.37,2.87,74.5,-0.023559,37.906193,Kenya,national
8/13/2022,2022,8,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,22.38,2.59,72.5,-0.023559,37.906193,Kenya,national
8/14/2022,2022,8,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,19.94,3.45,68.1,-0.023559,37.906193,Kenya,national
8/15/2022,2022,8,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.61,0.7,56.1,-0.023559,37.906193,Kenya,national
8/16/2022,2022,8,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.05,3.9,61.1,-0.023559,37.906193,Kenya,national
8/17/2022,2022,8,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,18.97,3.94,69.2,-0.023559,37.906193,Kenya,national
8/18/2022,2022,8,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.11,0.54,63.9,-0.023559,37.906193,Kenya,national
8/19/2022,2022,8,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.65,1.03,67.9,-0.023559,37.906193,Kenya,national
8/20/2022,2022,8,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,25.33,1.3,60.6,-0.023559,37.906193,Kenya,national
8/21/2022,2022,8,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,21.95,1.97,59.8,-0.023559,37.906193,Kenya,national
8/22/2022,2022,8,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,24.18,2.22,67.4,-0.023559,37.906193,Kenya,national
8/23/2022,2022,8,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.47,0,70.4,-0.023559,37.906193,Kenya,national
8/24/2022,2022,8,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,18.18,2.72,65.3,-0.023559,37.906193,Kenya,national
8/25/2022,2022,8,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.3,1.69,58.5,-0.023559,37.906193,Kenya,national
8/26/2022,2022,8,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.89,0.76,53.8,-0.023559,37.906193,Kenya,national
8/27/2022,2022,8,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,21.14,3.15,79.3,-0.023559,37.906193,Kenya,national
8/28/2022,2022,8,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,22.6,1.58,57.4,-0.023559,37.906193,Kenya,national
8/29/2022,2022,8,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.15,3.37,59.2,-0.023559,37.906193,Kenya,national
8/30/2022,2022,8,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.27,2.64,60.2,-0.023559,37.906193,Kenya,national
8/31/2022,2022,8,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.05,1.61,71.5,-0.023559,37.906193,Kenya,national
9/1/2022,2022,9,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.56,3.42,60,-0.023559,37.906193,Kenya,national
9/2/2022,2022,9,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.58,2.97,69,-0.023559,37.906193,Kenya,national
9/3/2022,2022,9,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,21.29,1.38,67.3,-0.023559,37.906193,Kenya,national
9/4/2022,2022,9,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,23.97,0.04,57.3,-0.023559,37.906193,Kenya,national
9/5/2022,2022,9,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,25.45,1.33,66.3,-0.023559,37.906193,Kenya,national
9/6/2022,2022,9,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.17,2.74,56.7,-0.023559,37.906193,Kenya,national
9/7/2022,2022,9,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.4,1.71,64.1,-0.023559,37.906193,Kenya,national
9/8/2022,2022,9,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.88,4.13,70.3,-0.023559,37.906193,Kenya,national
9/9/2022,2022,9,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.43,2.31,63.5,-0.023559,37.906193,Kenya,national
9/10/2022,2022,9,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,24.09,2.23,58.9,-0.023559,37.906193,Kenya,national
9/11/2022,2022,9,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,21.22,2.48,62.3,-0.023559,37.906193,Kenya,national
9/12/2022,2022,9,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.48,0.93,63.9,-0.023559,37.906193,Kenya,national
9/13/2022,2022,9,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,26.05,1.85,67.5,-0.023559,37.906193,Kenya,national
9/14/2022,2022,9,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.61,1.19,49.2,-0.023559,37.906193,Kenya,national
9/15/2022,2022,9,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.76,0,52.3,-0.023559,37.906193,Kenya,national
9/16/2022,2022,9,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.22,0,68.5,-0.023559,37.906193,Kenya,national
9/17/2022,2022,9,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,24.52,2.89,64.3,-0.023559,37.906193,Kenya,national
9/18/2022,2022,9,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,22.74,1.46,65.1,-0.023559,37.906193,Kenya,national
9/19/2022,2022,9,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,20.87,1.85,66.5,-0.023559,37.906193,Kenya,national
9/20/2022,2022,9,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,25.09,0.21,63.9,-0.023559,37.906193,Kenya,national
9/21/2022,2022,9,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.5,1.28,61.9,-0.023559,37.906193,Kenya,national
9/22/2022,2022,9,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.01,2.94,65.8,-0.023559,37.906193,Kenya,national
9/23/2022,2022,9,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.97,2.11,69.6,-0.023559,37.906193,Kenya,national
9/24/2022,2022,9,Saturday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,19.61,1.37,67.3,-0.023559,37.906193,Kenya,national
9/25/2022,2022,9,Sunday,TRUE,cool_dry,26.597,,,10008,,,113.42,54241584,24.44,3.84,65.1,-0.023559,37.906193,Kenya,national
9/26/2022,2022,9,Monday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,22.7,1.92,57.8,-0.023559,37.906193,Kenya,national
9/27/2022,2022,9,Tuesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,19.67,1.57,66.6,-0.023559,37.906193,Kenya,national
9/28/2022,2022,9,Wednesday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,23.2,3.38,57,-0.023559,37.906193,Kenya,national
9/29/2022,2022,9,Thursday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,21.14,0,60.3,-0.023559,37.906193,Kenya,national
9/30/2022,2022,9,Friday,FALSE,cool_dry,27.419,,,10008,,,113.42,54241584,18.19,2.66,66,-0.023559,37.906193,Kenya,national
10/1/2022,2022,10,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,22.12,1.18,72.9,-0.023559,37.906193,Kenya,national
10/2/2022,2022,10,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.03,2,80.6,-0.023559,37.906193,Kenya,national
10/3/2022,2022,10,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.77,2.26,78.9,-0.023559,37.906193,Kenya,national
10/4/2022,2022,10,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.83,4.31,75.8,-0.023559,37.906193,Kenya,national
10/5/2022,2022,10,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.59,4.26,69.4,-0.023559,37.906193,Kenya,national
10/6/2022,2022,10,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.44,4.75,71.9,-0.023559,37.906193,Kenya,national
10/7/2022,2022,10,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.08,4.51,70,-0.023559,37.906193,Kenya,national
10/8/2022,2022,10,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,25.85,7.52,85.7,-0.023559,37.906193,Kenya,national
10/9/2022,2022,10,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,23.8,8.25,75.6,-0.023559,37.906193,Kenya,national
10/10/2022,2022,10,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.09,5.77,66.8,-0.023559,37.906193,Kenya,national
10/11/2022,2022,10,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.58,5.89,65.3,-0.023559,37.906193,Kenya,national
10/12/2022,2022,10,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,21.39,3.04,81.8,-0.023559,37.906193,Kenya,national
10/13/2022,2022,10,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.08,1.22,65.1,-0.023559,37.906193,Kenya,national
10/14/2022,2022,10,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,26.56,5.48,74.9,-0.023559,37.906193,Kenya,national
10/15/2022,2022,10,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.17,4.08,73.4,-0.023559,37.906193,Kenya,national
10/16/2022,2022,10,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,22.93,6.15,80.4,-0.023559,37.906193,Kenya,national
10/17/2022,2022,10,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.18,0,65.1,-0.023559,37.906193,Kenya,national
10/18/2022,2022,10,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.54,10.74,75.6,-0.023559,37.906193,Kenya,national
10/19/2022,2022,10,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.06,0.79,73.6,-0.023559,37.906193,Kenya,national
10/20/2022,2022,10,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.17,4.08,78.3,-0.023559,37.906193,Kenya,national
10/21/2022,2022,10,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.05,6.49,82.7,-0.023559,37.906193,Kenya,national
10/22/2022,2022,10,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,20.34,0.5,72.8,-0.023559,37.906193,Kenya,national
10/23/2022,2022,10,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,26.16,2.6,70.2,-0.023559,37.906193,Kenya,national
10/24/2022,2022,10,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.47,0,78.9,-0.023559,37.906193,Kenya,national
10/25/2022,2022,10,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,20.34,0.39,60.9,-0.023559,37.906193,Kenya,national
10/26/2022,2022,10,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.05,0,73.5,-0.023559,37.906193,Kenya,national
10/27/2022,2022,10,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.76,4.25,64.3,-0.023559,37.906193,Kenya,national
10/28/2022,2022,10,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.8,4.73,62.5,-0.023559,37.906193,Kenya,national
10/29/2022,2022,10,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,21.21,3.19,59.5,-0.023559,37.906193,Kenya,national
10/30/2022,2022,10,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.29,7.18,59,-0.023559,37.906193,Kenya,national
10/31/2022,2022,10,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,30.75,7.49,78.6,-0.023559,37.906193,Kenya,national
11/1/2022,2022,11,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,20.94,3.98,78.9,-0.023559,37.906193,Kenya,national
11/2/2022,2022,11,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.18,3.44,72.9,-0.023559,37.906193,Kenya,national
11/3/2022,2022,11,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.88,3.3,80.2,-0.023559,37.906193,Kenya,national
11/4/2022,2022,11,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.89,2.85,72.3,-0.023559,37.906193,Kenya,national
11/5/2022,2022,11,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,19.88,7.29,68.1,-0.023559,37.906193,Kenya,national
11/6/2022,2022,11,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,21.2,4.59,63.5,-0.023559,37.906193,Kenya,national
11/7/2022,2022,11,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.42,3.16,78.1,-0.023559,37.906193,Kenya,national
11/8/2022,2022,11,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.42,3.42,78.5,-0.023559,37.906193,Kenya,national
11/9/2022,2022,11,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,26.77,5.37,82,-0.023559,37.906193,Kenya,national
11/10/2022,2022,11,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.09,2.99,65.8,-0.023559,37.906193,Kenya,national
11/11/2022,2022,11,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.85,4.79,69.8,-0.023559,37.906193,Kenya,national
11/12/2022,2022,11,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,29.33,3.91,61.4,-0.023559,37.906193,Kenya,national
11/13/2022,2022,11,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,21.97,7.41,81.1,-0.023559,37.906193,Kenya,national
11/14/2022,2022,11,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,21.69,6.92,77.7,-0.023559,37.906193,Kenya,national
11/15/2022,2022,11,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.43,0.43,76.2,-0.023559,37.906193,Kenya,national
11/16/2022,2022,11,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.41,3.6,72,-0.023559,37.906193,Kenya,national
11/17/2022,2022,11,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,25.19,5.79,70.9,-0.023559,37.906193,Kenya,national
11/18/2022,2022,11,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.76,2.87,69.2,-0.023559,37.906193,Kenya,national
11/19/2022,2022,11,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,21.99,6.04,80.7,-0.023559,37.906193,Kenya,national
11/20/2022,2022,11,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,23.92,4.85,67.1,-0.023559,37.906193,Kenya,national
11/21/2022,2022,11,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,28.78,5.5,79.2,-0.023559,37.906193,Kenya,national
11/22/2022,2022,11,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,26.04,3.85,74.4,-0.023559,37.906193,Kenya,national
11/23/2022,2022,11,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,17.94,4.77,64.2,-0.023559,37.906193,Kenya,national
11/24/2022,2022,11,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.22,5.32,60.7,-0.023559,37.906193,Kenya,national
11/25/2022,2022,11,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,21.75,0.3,66,-0.023559,37.906193,Kenya,national
11/26/2022,2022,11,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.74,1.7,71.8,-0.023559,37.906193,Kenya,national
11/27/2022,2022,11,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,23.15,1.44,61.9,-0.023559,37.906193,Kenya,national
11/28/2022,2022,11,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,27.37,8.24,77.1,-0.023559,37.906193,Kenya,national
11/29/2022,2022,11,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,25.36,4.77,81.1,-0.023559,37.906193,Kenya,national
11/30/2022,2022,11,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,25.28,4.94,76.4,-0.023559,37.906193,Kenya,national
12/1/2022,2022,12,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.87,4.44,58.8,-0.023559,37.906193,Kenya,national
12/2/2022,2022,12,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.42,2.7,53.6,-0.023559,37.906193,Kenya,national
12/3/2022,2022,12,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.18,2.13,79,-0.023559,37.906193,Kenya,national
12/4/2022,2022,12,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,26.09,6.14,83.9,-0.023559,37.906193,Kenya,national
12/5/2022,2022,12,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.57,3.07,69,-0.023559,37.906193,Kenya,national
12/6/2022,2022,12,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.8,7.98,76.3,-0.023559,37.906193,Kenya,national
12/7/2022,2022,12,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,26.05,4.5,70,-0.023559,37.906193,Kenya,national
12/8/2022,2022,12,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.88,4.24,67.1,-0.023559,37.906193,Kenya,national
12/9/2022,2022,12,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.34,3.46,80,-0.023559,37.906193,Kenya,national
12/10/2022,2022,12,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,21.92,3.82,67.8,-0.023559,37.906193,Kenya,national
12/11/2022,2022,12,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,22.37,4.1,78.9,-0.023559,37.906193,Kenya,national
12/12/2022,2022,12,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,22.23,7.84,85.8,-0.023559,37.906193,Kenya,national
12/13/2022,2022,12,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,17.92,9.88,71.2,-0.023559,37.906193,Kenya,national
12/14/2022,2022,12,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,25.53,1.11,87,-0.023559,37.906193,Kenya,national
12/15/2022,2022,12,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.63,4.66,61.8,-0.023559,37.906193,Kenya,national
12/16/2022,2022,12,Friday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.07,5.79,79.4,-0.023559,37.906193,Kenya,national
12/17/2022,2022,12,Saturday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,25.59,1.74,72.2,-0.023559,37.906193,Kenya,national
12/18/2022,2022,12,Sunday,TRUE,short_rains,26.597,,,10008,,,113.42,54241584,24.38,2.42,92.5,-0.023559,37.906193,Kenya,national
12/19/2022,2022,12,Monday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.24,2.87,72.5,-0.023559,37.906193,Kenya,national
12/20/2022,2022,12,Tuesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,18.55,0,65.9,-0.023559,37.906193,Kenya,national
12/21/2022,2022,12,Wednesday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,23.03,5.65,85.1,-0.023559,37.906193,Kenya,national
12/22/2022,2022,12,Thursday,FALSE,short_rains,27.419,,,10008,,,113.42,54241584,24.56,3.9,60,-0.023559,37.906193,Kenya,national
